name,type,start_time,duration,data,error
Prototype,data,0.5909594,0.0009895,"
",
Prototype,data,0.5920007,0.0009895,1,
Prototype,data,0.593042,0.0009895,2,
Prototype,data,0.5940833,0.0009895,9,
Prototype,data,0.5951246,0.0009895,",",
Prototype,data,0.596166,0.0009895,1,
Prototype,data,0.5972073,0.0009895,3,
Prototype,data,0.5982486,0.0009895,0,
Prototype,data,0.5992899,0.0009895,"
",
Prototype,data,0.6003312,0.0009895,1,
Prototype,data,0.6013725,0.0009895,2,
Prototype,data,0.6024138,0.0009895,8,
Prototype,data,0.6034552,0.0009895,",",
Prototype,data,0.6044965,0.0009895,1,
Prototype,data,0.6055378,0.0009895,3,
Prototype,data,0.6065791,0.0009895,2,
Prototype,data,0.6076204,0.0009895,"
",
Prototype,data,0.6086617,0.0009895,1,
Capnostat,data,0.6092083,0.0009895,3,
Prototype,data,0.609703,0.0009895,2,
Capnostat,data,0.610354,0.0009895,0,
Prototype,data,0.6107444,0.0009895,9,
Prototype,data,0.6117857,0.0009895,",",
Prototype,data,0.612827,0.0009895,1,
Prototype,data,0.6138683,0.0009895,3,
Prototype,data,0.6149096,0.0009895,1,
Prototype,data,0.6159509,0.0009895,"
",
Prototype,data,0.6169923,0.0009895,1,
Prototype,data,0.6180336,0.0009895,2,
Prototype,data,0.6190749,0.0009895,8,
Prototype,data,0.6201162,0.0009895,",",
Prototype,data,0.6211575,0.0009895,1,
Prototype,data,0.6221988,0.0009895,3,
Prototype,data,0.6232401,0.0009895,2,
Prototype,data,0.6242815,0.0009895,"
",
Prototype,data,0.6253228,0.0009895,1,
Prototype,data,0.6263641,0.0009895,3,
Prototype,data,0.6274054,0.0009895,0,
Prototype,data,0.6284467,0.0009895,",",
Prototype,data,0.629488,0.0009895,1,
Prototype,data,0.6305293,0.0009895,3,
Prototype,data,0.6315707,0.0009895,1,
Capnostat,data,0.6321553,0.0009895,3,
Prototype,data,0.632612,0.0009895,"
",
Capnostat,data,0.633301,0.0009895,0,
Prototype,data,0.6336533,0.0009895,1,
Prototype,data,0.6346946,0.0009895,2,
Prototype,data,0.6357359,0.0009895,8,
Prototype,data,0.6367772,0.0009895,",",
Prototype,data,0.6378186,0.0009895,1,
Prototype,data,0.6388599,0.0009895,3,
Prototype,data,0.6399012,0.0009895,1,
Prototype,data,0.6409425,0.0009895,"
",
Prototype,data,0.6419838,0.0009895,1,
Prototype,data,0.6430251,0.0009895,3,
Prototype,data,0.6440664,0.0009895,0,
Prototype,data,0.6451078,0.0009895,",",
Prototype,data,0.6461491,0.0009895,1,
Prototype,data,0.6471904,0.0009895,3,
Prototype,data,0.6482317,0.0009895,2,
Prototype,data,0.649273,0.0009895,"
",
Prototype,data,0.6503143,0.0009895,1,
Prototype,data,0.6513557,0.0009895,2,
Prototype,data,0.652397,0.0009895,8,
Prototype,data,0.6534383,0.0009895,",",
Prototype,data,0.6544796,0.0009895,1,
Capnostat,data,0.6551739,0.0009895,4,
Prototype,data,0.6555209,0.0009895,3,
Capnostat,data,0.6563196,0.0009895,0,
Prototype,data,0.6565622,0.0009895,1,
Prototype,data,0.6576035,0.0009895,"
",
Prototype,data,0.6586449,0.0009895,1,
Prototype,data,0.6596862,0.0009895,2,
Prototype,data,0.6607275,0.0009895,9,
Prototype,data,0.6617688,0.0009895,",",
Prototype,data,0.6628101,0.0009895,1,
Prototype,data,0.6638514,0.0009895,3,
Prototype,data,0.6648927,0.0009895,1,
Prototype,data,0.6659341,0.0009895,"
",
Prototype,data,0.6669754,0.0009895,1,
Prototype,data,0.6680167,0.0009895,2,
Prototype,data,0.669058,0.0009895,7,
Prototype,data,0.6700993,0.0009895,",",
Prototype,data,0.6711406,0.0009895,1,
Prototype,data,0.672182,0.0009895,3,
Prototype,data,0.6732233,0.0009895,2,
Prototype,data,0.6742646,0.0009895,"
",
Prototype,data,0.6753059,0.0009895,1,
Prototype,data,0.6763472,0.0009895,3,
Prototype,data,0.6773885,0.0009895,0,
Capnostat,data,0.6780428,0.0009895,4,
Prototype,data,0.6784298,0.0009895,",",
Capnostat,data,0.6791885,0.0009895,0,
Prototype,data,0.6794712,0.0009895,1,
Prototype,data,0.6805125,0.0009895,3,
Prototype,data,0.6815538,0.0009895,1,
Prototype,data,0.6825951,0.0009895,"
",
Prototype,data,0.6836364,0.0009895,1,
Prototype,data,0.6846777,0.0009895,2,
Prototype,data,0.685719,0.0009895,8,
Prototype,data,0.6867603,0.0009895,",",
Prototype,data,0.6878017,0.0009895,1,
Prototype,data,0.688843,0.0009895,3,
Capnostat,data,0.6895261,0.0009895,4,
Prototype,data,0.6898843,0.0009895,2,
Capnostat,data,0.6906718,0.0009895,0,
Prototype,data,0.6909256,0.0009895,"
",
Prototype,data,0.6919669,0.0009895,1,
Prototype,data,0.6930082,0.0009895,3,
Prototype,data,0.6940495,0.0009895,1,
Prototype,data,0.6950909,0.0009895,",",
Prototype,data,0.6961322,0.0009895,1,
Prototype,data,0.6971735,0.0009895,3,
Prototype,data,0.6982148,0.0009895,3,
Prototype,data,0.6992561,0.0009895,"
",
Prototype,data,0.7002974,0.0009895,1,
Prototype,data,0.7013387,0.0009895,2,
Prototype,data,0.70238,0.0009895,8,
Prototype,data,0.7034214,0.0009895,",",
Prototype,data,0.7044627,0.0009895,1,
Prototype,data,0.705504,0.0009895,3,
Prototype,data,0.7065453,0.0009895,1,
Prototype,data,0.7075866,0.0009895,"
",
Prototype,data,0.7086279,0.0009895,1,
Prototype,data,0.7096692,0.0009895,3,
Prototype,data,0.7107106,0.0009895,0,
Prototype,data,0.7117519,0.0009895,",",
Capnostat,data,0.7125577,0.0009895,4,
Prototype,data,0.7127932,0.0009895,1,
Capnostat,data,0.7137034,0.0009895,0,
Prototype,data,0.7138345,0.0009895,3,
Prototype,data,0.7148758,0.0009895,1,
Prototype,data,0.7159171,0.0009895,"
",
Prototype,data,0.7169584,0.0009895,1,
Prototype,data,0.7179997,0.0009895,2,
Prototype,data,0.7190411,0.0009895,8,
Prototype,data,0.7200824,0.0009895,",",
Prototype,data,0.7211237,0.0009895,1,
Prototype,data,0.722165,0.0009895,3,
Prototype,data,0.7232063,0.0009895,1,
Prototype,data,0.7242476,0.0009895,"
",
Prototype,data,0.7252889,0.0009895,1,
Prototype,data,0.7263302,0.0009895,3,
Prototype,data,0.7273716,0.0009895,0,
Prototype,data,0.7284129,0.0009895,",",
Prototype,data,0.7294542,0.0009895,1,
Prototype,data,0.7304955,0.0009895,3,
Prototype,data,0.7315368,0.0009895,1,
Prototype,data,0.7325781,0.0009895,"
",
Prototype,data,0.7336194,0.0009895,1,
Prototype,data,0.7346608,0.0009895,2,
Capnostat,data,0.7354071,0.0009895,4,
Prototype,data,0.7357021,0.0009895,8,
Capnostat,data,0.7365527,0.0009895,0,
Prototype,data,0.7367434,0.0009895,",",
Prototype,data,0.7377847,0.0009895,1,
Prototype,data,0.738826,0.0009895,3,
Prototype,data,0.7398673,0.0009895,2,
Prototype,data,0.7409087,0.0009895,"
",
Prototype,data,0.74195,0.0009895,1,
Prototype,data,0.7429913,0.0009895,3,
Prototype,data,0.7440326,0.0009895,0,
Prototype,data,0.7450739,0.0009895,",",
Prototype,data,0.7461152,0.0009895,1,
Prototype,data,0.7471565,0.0009895,3,
Prototype,data,0.7481979,0.0009895,1,
Prototype,data,0.7492392,0.0009895,"
",
Prototype,data,0.7502805,0.0009895,1,
Prototype,data,0.7513218,0.0009895,2,
Prototype,data,0.7523631,0.0009895,8,
Prototype,data,0.7534044,0.0009895,",",
Prototype,data,0.7544457,0.0009895,1,
Prototype,data,0.7554871,0.0009895,3,
Prototype,data,0.7565284,0.0009895,0,
Prototype,data,0.7575697,0.0009895,"
",
Capnostat,data,0.7583541,0.0009895,5,
Prototype,data,0.758611,0.0009895,1,
Capnostat,data,0.7594998,0.0009895,0,
Prototype,data,0.7596523,0.0009895,2,
Prototype,data,0.7606936,0.0009895,9,
Prototype,data,0.7617349,0.0009895,",",
Prototype,data,0.7627763,0.0009895,1,
Prototype,data,0.7638176,0.0009895,3,
Prototype,data,0.7648589,0.0009895,0,
Prototype,data,0.7659002,0.0009895,"
",
Prototype,data,0.7669415,0.0009895,1,
Prototype,data,0.7679828,0.0009895,2,
Prototype,data,0.7690242,0.0009895,6,
Prototype,data,0.7700655,0.0009895,",",
Prototype,data,0.7711068,0.0009895,1,
Prototype,data,0.7721481,0.0009895,2,
Prototype,data,0.7731894,0.0009895,9,
Prototype,data,0.7742307,0.0009895,"
",
Prototype,data,0.775272,0.0009895,1,
Prototype,data,0.7763134,0.0009895,2,
Prototype,data,0.7773547,0.0009895,9,
Prototype,data,0.778396,0.0009895,",",
Prototype,data,0.7794373,0.0009895,1,
Prototype,data,0.7804786,0.0009895,3,
Capnostat,data,0.781301,0.0009895,9,
Prototype,data,0.7815199,0.0009895,1,
Capnostat,data,0.7824468,0.0009895,0,
Prototype,data,0.7825613,0.0009895,"
",
Prototype,data,0.7836026,0.0009895,1,
Prototype,data,0.7846439,0.0009895,2,
Prototype,data,0.7856852,0.0009895,7,
Prototype,data,0.7867265,0.0009895,",",
Prototype,data,0.7877678,0.0009895,1,
Prototype,data,0.7888091,0.0009895,3,
Prototype,data,0.7898505,0.0009895,1,
Prototype,data,0.7908918,0.0009895,"
",
Prototype,data,0.7919331,0.0009895,1,
Prototype,data,0.7929744,0.0009895,2,
Prototype,data,0.7940157,0.0009895,9,
Prototype,data,0.795057,0.0009895,",",
Prototype,data,0.7960984,0.0009895,1,
Prototype,data,0.7971397,0.0009895,3,
Prototype,data,0.798181,0.0009895,0,
Prototype,data,0.7992223,0.0009895,"
",
Prototype,data,0.8002636,0.0009895,1,
Prototype,data,0.8013049,0.0009895,2,
Prototype,data,0.8023462,0.0009895,7,
Prototype,data,0.8033876,0.0009895,",",
Capnostat,data,0.8043717,0.0009895,14,
Prototype,data,0.8044289,0.0009895,1,
Prototype,data,0.8054702,0.0009895,3,
Capnostat,data,0.8055174,0.0009895,0,
Prototype,data,0.8065115,0.0009895,1,
Prototype,data,0.8075528,0.0009895,"
",
Prototype,data,0.8085941,0.0009895,1,
Prototype,data,0.8096355,0.0009895,2,
Prototype,data,0.8106768,0.0009895,9,
Prototype,data,0.8117181,0.0009895,",",
Prototype,data,0.8127594,0.0009895,1,
Prototype,data,0.8138007,0.0009895,3,
Prototype,data,0.814842,0.0009895,1,
Capnostat,data,0.8156141,0.0009895,20,
Prototype,data,0.8158833,0.0009895,"
",
Capnostat,data,0.8167598,0.0009895,0,
Prototype,data,0.8169247,0.0009895,1,
Prototype,data,0.817966,0.0009895,2,
Prototype,data,0.8190073,0.0009895,8,
Prototype,data,0.8200486,0.0009895,",",
Prototype,data,0.8210899,0.0009895,1,
Prototype,data,0.8221312,0.0009895,3,
Prototype,data,0.8231726,0.0009895,2,
Prototype,data,0.8242139,0.0009895,"
",
Prototype,data,0.8252552,0.0009895,1,
Prototype,data,0.8262965,0.0009895,3,
Prototype,data,0.8273378,0.0009895,0,
Prototype,data,0.8283791,0.0009895,",",
Prototype,data,0.8294204,0.0009895,1,
Prototype,data,0.8304618,0.0009895,3,
Prototype,data,0.8315031,0.0009895,1,
Prototype,data,0.8325444,0.0009895,"
",
Prototype,data,0.8335857,0.0009895,1,
Prototype,data,0.834627,0.0009895,2,
Prototype,data,0.8356683,0.0009895,8,
Prototype,data,0.8367097,0.0009895,",",
Prototype,data,0.837751,0.0009895,1,
Prototype,data,0.8387923,0.0009895,3,
Capnostat,data,0.838815,0.0009895,23,
Prototype,data,0.8398336,0.0009895,1,
Capnostat,data,0.8399607,0.0009895,0,
Prototype,data,0.8408749,0.0009895,"
",
Prototype,data,0.8419162,0.0009895,1,
Prototype,data,0.8429575,0.0009895,3,
Prototype,data,0.8439989,0.0009895,1,
Prototype,data,0.8450402,0.0009895,",",
Prototype,data,0.8460815,0.0009895,1,
Prototype,data,0.8471228,0.0009895,3,
Prototype,data,0.8481641,0.0009895,2,
Prototype,data,0.8492054,0.0009895,"
",
Prototype,data,0.8502468,0.0009895,1,
Prototype,data,0.8512881,0.0009895,2,
Prototype,data,0.8523294,0.0009895,8,
Prototype,data,0.8533707,0.0009895,",",
Prototype,data,0.854412,0.0009895,1,
Prototype,data,0.8554533,0.0009895,3,
Prototype,data,0.8564947,0.0009895,1,
Prototype,data,0.857536,0.0009895,"
",
Prototype,data,0.8585773,0.0009895,1,
Prototype,data,0.8596186,0.0009895,3,
Prototype,data,0.8606599,0.0009895,0,
Capnostat,data,0.8616188,0.0009895,25,
Prototype,data,0.8617012,0.0009895,",",
Prototype,data,0.8627425,0.0009895,1,
Capnostat,data,0.8627645,0.0009895,0,
Prototype,data,0.8637839,0.0009895,3,
Prototype,data,0.8648252,0.0009895,2,
Prototype,data,0.8658665,0.0009895,"
",
Prototype,data,0.8669078,0.0009895,1,
Prototype,data,0.8679491,0.0009895,2,
Prototype,data,0.8689904,0.0009895,9,
Prototype,data,0.8700318,0.0009895,",",
Prototype,data,0.8710731,0.0009895,1,
Prototype,data,0.8721144,0.0009895,3,
Prototype,data,0.8731557,0.0009895,3,
Prototype,data,0.874197,0.0009895,"
",
Prototype,data,0.8752383,0.0009895,1,
Prototype,data,0.8762796,0.0009895,3,
Prototype,data,0.877321,0.0009895,1,
Prototype,data,0.8783623,0.0009895,",",
Prototype,data,0.8794036,0.0009895,1,
Prototype,data,0.8804449,0.0009895,3,
Prototype,data,0.8814862,0.0009895,2,
Prototype,data,0.8825275,0.0009895,"
",
Prototype,data,0.8835689,0.0009895,1,
Capnostat,data,0.8845723,0.0009895,25,
Prototype,data,0.8846102,0.0009895,2,
Prototype,data,0.8856515,0.0009895,8,
Capnostat,data,0.885718,0.0009895,0,
Prototype,data,0.8866928,0.0009895,",",
Prototype,data,0.8877341,0.0009895,1,
Prototype,data,0.8887754,0.0009895,3,
Prototype,data,0.8898167,0.0009895,1,
Prototype,data,0.8908581,0.0009895,"
",
Prototype,data,0.8918994,0.0009895,1,
Prototype,data,0.8929407,0.0009895,3,
Prototype,data,0.893982,0.0009895,0,
Prototype,data,0.8950233,0.0009895,",",
Prototype,data,0.8960646,0.0009895,1,
Prototype,data,0.897106,0.0009895,3,
Prototype,data,0.8981473,0.0009895,3,
Prototype,data,0.8991886,0.0009895,"
",
Prototype,data,0.9002299,0.0009895,1,
Prototype,data,0.9012712,0.0009895,2,
Prototype,data,0.9023125,0.0009895,8,
Prototype,data,0.9033538,0.0009895,",",
Prototype,data,0.9043952,0.0009895,1,
Prototype,data,0.9054365,0.0009895,3,
Prototype,data,0.9064778,0.0009895,1,
Capnostat,data,0.9074998,0.0009895,26,
Prototype,data,0.9075191,0.0009895,"
",
Prototype,data,0.9085604,0.0009895,1,
Capnostat,data,0.9086455,0.0009895,0,
Prototype,data,0.9096017,0.0009895,3,
Prototype,data,0.9106431,0.0009895,0,
Prototype,data,0.9116844,0.0009895,",",
Prototype,data,0.9127257,0.0009895,1,
Prototype,data,0.913767,0.0009895,3,
Prototype,data,0.9148083,0.0009895,2,
Prototype,data,0.9158496,0.0009895,"
",
Prototype,data,0.9168909,0.0009895,1,
Prototype,data,0.9179323,0.0009895,2,
Prototype,data,0.9189736,0.0009895,8,
Capnostat,data,0.9189766,0.0009895,26,
Prototype,data,0.9200149,0.0009895,",",
Capnostat,data,0.9201223,0.0009895,0,
Prototype,data,0.9210562,0.0009895,1,
Prototype,data,0.9220975,0.0009895,3,
Prototype,data,0.9231388,0.0009895,2,
Prototype,data,0.9241802,0.0009895,"
",
Prototype,data,0.9252215,0.0009895,1,
Prototype,data,0.9262628,0.0009895,3,
Prototype,data,0.9273041,0.0009895,0,
Prototype,data,0.9283454,0.0009895,",",
Prototype,data,0.9293867,0.0009895,1,
Prototype,data,0.9304281,0.0009895,3,
Prototype,data,0.9314694,0.0009895,2,
Prototype,data,0.9325107,0.0009895,"
",
Prototype,data,0.933552,0.0009895,1,
Prototype,data,0.9345933,0.0009895,2,
Prototype,data,0.9356346,0.0009895,8,
Prototype,data,0.9366759,0.0009895,",",
Prototype,data,0.9377173,0.0009895,1,
Prototype,data,0.9387586,0.0009895,3,
Prototype,data,0.9397999,0.0009895,1,
Prototype,data,0.9408412,0.0009895,"
",
Prototype,data,0.9418825,0.0009895,1,
Capnostat,data,0.9419236,0.0009895,27,
Prototype,data,0.9429238,0.0009895,3,
Capnostat,data,0.9430693,0.0009895,0,
Prototype,data,0.9439652,0.0009895,0,
Prototype,data,0.9450065,0.0009895,",",
Prototype,data,0.9460478,0.0009895,1,
Prototype,data,0.9470891,0.0009895,3,
Prototype,data,0.9481304,0.0009895,2,
Prototype,data,0.9491717,0.0009895,"
",
Prototype,data,0.9502131,0.0009895,1,
Prototype,data,0.9512544,0.0009895,2,
Prototype,data,0.9522957,0.0009895,8,
Prototype,data,0.953337,0.0009895,",",
Prototype,data,0.9543783,0.0009895,1,
Prototype,data,0.9554196,0.0009895,3,
Prototype,data,0.9564609,0.0009895,2,
Prototype,data,0.9575023,0.0009895,"
",
Prototype,data,0.9585436,0.0009895,1,
Prototype,data,0.9595849,0.0009895,2,
Prototype,data,0.9606262,0.0009895,9,
Prototype,data,0.9616675,0.0009895,",",
Prototype,data,0.9627088,0.0009895,1,
Prototype,data,0.9637501,0.0009895,3,
Prototype,data,0.9647915,0.0009895,0,
Capnostat,data,0.9648706,0.0009895,28,
Prototype,data,0.9658328,0.0009895,"
",
Capnostat,data,0.9660163,0.0009895,0,
Prototype,data,0.9668741,0.0009895,1,
Prototype,data,0.9679154,0.0009895,2,
Prototype,data,0.9689567,0.0009895,7,
Prototype,data,0.969998,0.0009895,",",
Prototype,data,0.9710394,0.0009895,1,
Prototype,data,0.9720807,0.0009895,3,
Prototype,data,0.973122,0.0009895,0,
Prototype,data,0.9741633,0.0009895,"
",
Prototype,data,0.9752046,0.0009895,1,
Prototype,data,0.9762459,0.0009895,2,
Prototype,data,0.9772873,0.0009895,9,
Prototype,data,0.9783286,0.0009895,",",
Prototype,data,0.9793699,0.0009895,1,
Prototype,data,0.9804112,0.0009895,3,
Prototype,data,0.9814525,0.0009895,1,
Prototype,data,0.9824938,0.0009895,"
",
Prototype,data,0.9835351,0.0009895,1,
Prototype,data,0.9845765,0.0009895,2,
Prototype,data,0.9856178,0.0009895,7,
Prototype,data,0.9866591,0.0009895,",",
Prototype,data,0.9877004,0.0009895,1,
Capnostat,data,0.9880064,0.0009895,32,
Prototype,data,0.9887417,0.0009895,3,
Capnostat,data,0.9891521,0.0009895,0,
Prototype,data,0.989783,0.0009895,1,
Prototype,data,0.9908244,0.0009895,"
",
Prototype,data,0.9918657,0.0009895,1,
Prototype,data,0.992907,0.0009895,3,
Prototype,data,0.9939483,0.0009895,0,
Prototype,data,0.9949896,0.0009895,",",
Prototype,data,0.9960309,0.0009895,1,
Prototype,data,0.9970722,0.0009895,3,
Prototype,data,0.9981136,0.0009895,1,
Prototype,data,0.9991549,0.0009895,"
",
Prototype,data,1.0001962,0.0009895,1,
Prototype,data,1.0012375,0.0009895,2,
Prototype,data,1.0022788,0.0009895,8,
Prototype,data,1.0033201,0.0009895,",",
Prototype,data,1.0043615,0.0009895,1,
Prototype,data,1.0054028,0.0009895,3,
Prototype,data,1.0064441,0.0009895,2,
Prototype,data,1.0074854,0.0009895,"
",
Prototype,data,1.0085267,0.0009895,1,
Prototype,data,1.009568,0.0009895,3,
Prototype,data,1.0106094,0.0009895,0,
Capnostat,data,1.0107646,0.0009895,37,
Prototype,data,1.0116507,0.0009895,",",
Capnostat,data,1.0119103,0.0009895,0,
Prototype,data,1.012692,0.0009895,1,
Prototype,data,1.0137333,0.0009895,3,
Prototype,data,1.0147746,0.0009895,1,
Prototype,data,1.0158159,0.0009895,"
",
Prototype,data,1.0168572,0.0009895,1,
Prototype,data,1.0178986,0.0009895,2,
Prototype,data,1.0189399,0.0009895,8,
Prototype,data,1.0199812,0.0009895,",",
Prototype,data,1.0210225,0.0009895,1,
Prototype,data,1.0220638,0.0009895,3,
Prototype,data,1.0231051,0.0009895,1,
Prototype,data,1.0241464,0.0009895,"
",
Prototype,data,1.0251878,0.0009895,1,
Prototype,data,1.0262291,0.0009895,3,
Prototype,data,1.0272704,0.0009895,0,
Prototype,data,1.0283117,0.0009895,",",
Prototype,data,1.029353,0.0009895,1,
Prototype,data,1.0303943,0.0009895,3,
Prototype,data,1.0314356,0.0009895,2,
Prototype,data,1.032477,0.0009895,"
",
Prototype,data,1.0335183,0.0009895,1,
Capnostat,data,1.0337116,0.0009895,42,
Prototype,data,1.0345596,0.0009895,2,
Capnostat,data,1.0348573,0.0009895,0,
Prototype,data,1.0356009,0.0009895,9,
Prototype,data,1.0366422,0.0009895,",",
Prototype,data,1.0376835,0.0009895,1,
Prototype,data,1.0387249,0.0009895,3,
Prototype,data,1.0397662,0.0009895,2,
Prototype,data,1.0408075,0.0009895,"
",
Prototype,data,1.0418488,0.0009895,1,
Prototype,data,1.0428901,0.0009895,3,
Prototype,data,1.0439314,0.0009895,0,
Prototype,data,1.0449727,0.0009895,",",
Capnostat,data,1.0451688,0.0009895,45,
Prototype,data,1.0460141,0.0009895,1,
Capnostat,data,1.0463145,0.0009895,0,
Prototype,data,1.0470554,0.0009895,3,
Prototype,data,1.0480967,0.0009895,1,
Prototype,data,1.049138,0.0009895,"
",
Prototype,data,1.0501793,0.0009895,1,
Prototype,data,1.0512206,0.0009895,2,
Prototype,data,1.052262,0.0009895,8,
Prototype,data,1.0533033,0.0009895,",",
Prototype,data,1.0543446,0.0009895,1,
Prototype,data,1.0553859,0.0009895,3,
Prototype,data,1.0564272,0.0009895,1,
Prototype,data,1.0574685,0.0009895,"
",
Prototype,data,1.0585098,0.0009895,1,
Prototype,data,1.0595512,0.0009895,3,
Prototype,data,1.0605925,0.0009895,0,
Prototype,data,1.0616338,0.0009895,",",
Prototype,data,1.0626751,0.0009895,1,
Prototype,data,1.0637164,0.0009895,3,
Prototype,data,1.0647577,0.0009895,2,
Prototype,data,1.065799,0.0009895,"
",
Prototype,data,1.0668404,0.0009895,1,
Prototype,data,1.0678817,0.0009895,2,
Capnostat,data,1.068246,0.0009895,47,
Prototype,data,1.068923,0.0009895,8,
Capnostat,data,1.0693917,0.0009895,0,
Prototype,data,1.0699643,0.0009895,",",
Prototype,data,1.0710056,0.0009895,1,
Prototype,data,1.0720469,0.0009895,3,
Prototype,data,1.0730883,0.0009895,1,
Prototype,data,1.0741296,0.0009895,"
",
Prototype,data,1.0751709,0.0009895,1,
Prototype,data,1.0762122,0.0009895,3,
Prototype,data,1.0772535,0.0009895,0,
Prototype,data,1.0782948,0.0009895,",",
Prototype,data,1.0793361,0.0009895,1,
Prototype,data,1.0803775,0.0009895,3,
Prototype,data,1.0814188,0.0009895,2,
Prototype,data,1.0824601,0.0009895,"
",
Prototype,data,1.0835014,0.0009895,1,
Prototype,data,1.0845427,0.0009895,2,
Prototype,data,1.085584,0.0009895,9,
Prototype,data,1.0866254,0.0009895,",",
Prototype,data,1.0876667,0.0009895,1,
Prototype,data,1.088708,0.0009895,3,
Prototype,data,1.0897493,0.0009895,3,
Prototype,data,1.0907906,0.0009895,"
",
Capnostat,data,1.0912191,0.0009895,50,
Prototype,data,1.0918319,0.0009895,1,
Capnostat,data,1.0923648,0.0009895,0,
Prototype,data,1.0928732,0.0009895,3,
Prototype,data,1.0939146,0.0009895,1,
Prototype,data,1.0949559,0.0009895,",",
Prototype,data,1.0959972,0.0009895,1,
Prototype,data,1.0970385,0.0009895,3,
Prototype,data,1.0980798,0.0009895,1,
Prototype,data,1.0991211,0.0009895,"
",
Prototype,data,1.1001624,0.0009895,1,
Prototype,data,1.1012038,0.0009895,2,
Prototype,data,1.1022451,0.0009895,8,
Prototype,data,1.1032864,0.0009895,",",
Prototype,data,1.1043277,0.0009895,1,
Prototype,data,1.105369,0.0009895,3,
Prototype,data,1.1064103,0.0009895,1,
